ts,row_index,level,stage,idsbr,nama,match_value,note,screenshot
20251210_162909,96,OK,OPEN_TAB,13433098,ANGKUTAN TRANSPORTASI MOBIL PIC UP <HELMIN> <HELMIN>,13433098,Tab form baru terdeteksi (event page).,
20251210_162928,96,OK,FILL,13433098,ANGKUTAN TRANSPORTASI MOBIL PIC UP <HELMIN> <HELMIN>,13433098,"Form terisi (update=9, skip=9)",
20251210_162934,96,OK,SUBMIT,13433098,ANGKUTAN TRANSPORTASI MOBIL PIC UP <HELMIN> <HELMIN>,13433098,Submit final sukses,
20251210_162935,96,OK,ROW_DONE,13433098,ANGKUTAN TRANSPORTASI MOBIL PIC UP <HELMIN> <HELMIN>,13433098,Baris selesai diproses,
20251210_162943,97,OK,OPEN_TAB,14671838,USAHA FERMAK PAKAIAN <HANIA> <HANIA>,14671838,Tab form baru terdeteksi (event page).,
20251210_163002,97,OK,FILL,14671838,USAHA FERMAK PAKAIAN <HANIA> <HANIA>,14671838,"Form terisi (update=9, skip=9)",
20251210_163007,97,OK,SUBMIT,14671838,USAHA FERMAK PAKAIAN <HANIA> <HANIA>,14671838,Submit final sukses,
20251210_163008,97,OK,ROW_DONE,14671838,USAHA FERMAK PAKAIAN <HANIA> <HANIA>,14671838,Baris selesai diproses,
20251210_163015,98,OK,OPEN_TAB,14850212,INDUSTRI PENGOLAHAN KOPRA <TONDO> <TONDO>,14850212,Tab form baru terdeteksi (event page).,
20251210_163034,98,OK,FILL,14850212,INDUSTRI PENGOLAHAN KOPRA <TONDO> <TONDO>,14850212,"Form terisi (update=9, skip=9)",
20251210_163039,98,OK,SUBMIT,14850212,INDUSTRI PENGOLAHAN KOPRA <TONDO> <TONDO>,14850212,Submit final sukses,
20251210_163040,98,OK,ROW_DONE,14850212,INDUSTRI PENGOLAHAN KOPRA <TONDO> <TONDO>,14850212,Baris selesai diproses,
20251210_163047,99,OK,OPEN_TAB,16255606,KEPALA TUKANG BANGUNAN RUMAH <DA'ALI> <DA'ALI>,16255606,Tab form baru terdeteksi (event page).,
20251210_163107,99,OK,FILL,16255606,KEPALA TUKANG BANGUNAN RUMAH <DA'ALI> <DA'ALI>,16255606,"Form terisi (update=9, skip=9)",
20251210_163112,99,OK,SUBMIT,16255606,KEPALA TUKANG BANGUNAN RUMAH <DA'ALI> <DA'ALI>,16255606,Submit final sukses,
20251210_163113,99,OK,ROW_DONE,16255606,KEPALA TUKANG BANGUNAN RUMAH <DA'ALI> <DA'ALI>,16255606,Baris selesai diproses,
20251210_163120,100,OK,OPEN_TAB,16296548,MEMBUAT NASI KUNING <WA ODE ARFIAN> <WA ODE ARFIAN>,16296548,Tab form baru terdeteksi (event page).,
20251210_163139,100,OK,FILL,16296548,MEMBUAT NASI KUNING <WA ODE ARFIAN> <WA ODE ARFIAN>,16296548,"Form terisi (update=9, skip=9)",
20251210_163145,100,OK,SUBMIT,16296548,MEMBUAT NASI KUNING <WA ODE ARFIAN> <WA ODE ARFIAN>,16296548,Submit final sukses,
20251210_163145,100,OK,ROW_DONE,16296548,MEMBUAT NASI KUNING <WA ODE ARFIAN> <WA ODE ARFIAN>,16296548,Baris selesai diproses,
