ts,row_index,level,stage,idsbr,nama,match_value,note,screenshot
20251210_152050,46,OK,FILL,12524069,INDUSTRI PENGOLAHAN KOPRA <SAFIRUDIN> <SAFIRUDIN>,12524069,"Form terisi (update=9, skip=9)",
20251210_152057,46,OK,SUBMIT,12524069,INDUSTRI PENGOLAHAN KOPRA <SAFIRUDIN> <SAFIRUDIN>,12524069,Submit final sukses,
20251210_152058,46,OK,ROW_DONE,12524069,INDUSTRI PENGOLAHAN KOPRA <SAFIRUDIN> <SAFIRUDIN>,12524069,Baris selesai diproses,
20251210_152106,47,OK,OPEN_TAB,12632844,INDUSTRI PENGOLAHAN KOPRA <LA KEPI> <LA KEPI>,12632844,Tab form baru terdeteksi (event page).,
20251210_152126,47,OK,FILL,12632844,INDUSTRI PENGOLAHAN KOPRA <LA KEPI> <LA KEPI>,12632844,"Form terisi (update=9, skip=9)",
20251210_152131,47,OK,SUBMIT,12632844,INDUSTRI PENGOLAHAN KOPRA <LA KEPI> <LA KEPI>,12632844,Submit final sukses,
20251210_152132,47,OK,ROW_DONE,12632844,INDUSTRI PENGOLAHAN KOPRA <LA KEPI> <LA KEPI>,12632844,Baris selesai diproses,
20251210_152139,48,OK,OPEN_TAB,13207829,HADIRIN <HADIRIN>,13207829,Tab form baru terdeteksi (event page).,
20251210_152159,48,OK,FILL,13207829,HADIRIN <HADIRIN>,13207829,"Form terisi (update=9, skip=9)",
20251210_152204,48,OK,SUBMIT,13207829,HADIRIN <HADIRIN>,13207829,Submit final sukses,
20251210_152205,48,OK,ROW_DONE,13207829,HADIRIN <HADIRIN>,13207829,Baris selesai diproses,
20251210_152213,49,OK,OPEN_TAB,12804412,INDUSTRI MAKANAN JADI <ASMIDA> <ASMIDA>,12804412,Tab form baru terdeteksi (event page).,
20251210_152232,49,OK,FILL,12804412,INDUSTRI MAKANAN JADI <ASMIDA> <ASMIDA>,12804412,"Form terisi (update=9, skip=9)",
20251210_152237,49,OK,SUBMIT,12804412,INDUSTRI MAKANAN JADI <ASMIDA> <ASMIDA>,12804412,Submit final sukses,
20251210_152238,49,OK,ROW_DONE,12804412,INDUSTRI MAKANAN JADI <ASMIDA> <ASMIDA>,12804412,Baris selesai diproses,
20251210_152245,50,OK,OPEN_TAB,14747750,INDUSTRI PENGOLAHAN KOPRA <DISMAN> <DISMAN>,14747750,Tab form baru terdeteksi (event page).,
20251210_152305,50,OK,FILL,14747750,INDUSTRI PENGOLAHAN KOPRA <DISMAN> <DISMAN>,14747750,"Form terisi (update=9, skip=9)",
20251210_152315,50,ERROR,SUBMIT,14747750,INDUSTRI PENGOLAHAN KOPRA <DISMAN> <DISMAN>,14747750,"NO_SUCCESS_SIGNAL | CODE:SUBMIT_NO_SUCCESS_SIGNAL Tidak ada sinyal sukses setelah konfirmasi submit. | Petunjuk: *, Salah satu opsi harus terpilih, Belum ada idsbr master yang terkonfimasi!, Kab/Kota terpilih tidak boleh sama dengan Kab/Kota asal., Minimal 1 kegiatan usaha dan kategori harus terisi",C:\Users\US3R\OneDrive\Dokumen\Kerja\2025\SBR\otomatisasisbr-6502\artifacts\screenshots\2025-12-10\20251210_152314_submit_issue_50_NO_SUCCESS_SIGNAL.png
