ts,row_index,level,stage,idsbr,nama,match_value,note,screenshot
20251210_165327,126,OK,OPEN_TAB,15263022,INDUSTRI PENGOLAHAN KOPRA <SYAHRIR> <SYAHRIR>,15263022,Tab form baru terdeteksi (event page).,
20251210_165347,126,OK,FILL,15263022,INDUSTRI PENGOLAHAN KOPRA <SYAHRIR> <SYAHRIR>,15263022,"Form terisi (update=9, skip=9)",
20251210_165352,126,OK,SUBMIT,15263022,INDUSTRI PENGOLAHAN KOPRA <SYAHRIR> <SYAHRIR>,15263022,Submit final sukses,
20251210_165353,126,OK,ROW_DONE,15263022,INDUSTRI PENGOLAHAN KOPRA <SYAHRIR> <SYAHRIR>,15263022,Baris selesai diproses,
20251210_165400,127,OK,OPEN_TAB,14990739,AGEN MINYAK TANAH <NADIA LASTI> <ILIAS>,14990739,Tab form baru terdeteksi (event page).,
20251210_165418,127,OK,FILL,14990739,AGEN MINYAK TANAH <NADIA LASTI> <ILIAS>,14990739,"Form terisi (update=9, skip=9)",
20251210_165423,127,OK,SUBMIT,14990739,AGEN MINYAK TANAH <NADIA LASTI> <ILIAS>,14990739,Submit final sukses,
20251210_165424,127,OK,ROW_DONE,14990739,AGEN MINYAK TANAH <NADIA LASTI> <ILIAS>,14990739,Baris selesai diproses,
20251210_165431,128,OK,OPEN_TAB,17375937,APOTEK ARYA FARMA,17375937,Tab form baru terdeteksi (event page).,
20251210_165451,128,OK,FILL,17375937,APOTEK ARYA FARMA,17375937,"Form terisi (update=10, skip=8)",
20251210_165456,128,OK,SUBMIT,17375937,APOTEK ARYA FARMA,17375937,Submit final sukses,
20251210_165457,128,OK,ROW_DONE,17375937,APOTEK ARYA FARMA,17375937,Baris selesai diproses,
20251210_165504,129,OK,OPEN_TAB,17412266,BAKUL <HANIA>,17412266,Tab form baru terdeteksi (event page).,
20251210_165524,129,OK,FILL,17412266,BAKUL <HANIA>,17412266,"Form terisi (update=10, skip=8)",
20251210_165528,129,OK,SUBMIT,17412266,BAKUL <HANIA>,17412266,Submit final sukses,
20251210_165529,129,OK,ROW_DONE,17412266,BAKUL <HANIA>,17412266,Baris selesai diproses,
20251210_165536,130,OK,OPEN_TAB,32436550,NIA ASTUTI,32436550,Tab form baru terdeteksi (event page).,
20251210_165555,130,OK,FILL,32436550,NIA ASTUTI,32436550,"Form terisi (update=9, skip=9)",
20251210_165600,130,OK,SUBMIT,32436550,NIA ASTUTI,32436550,Submit final sukses,
20251210_165601,130,OK,ROW_DONE,32436550,NIA ASTUTI,32436550,Baris selesai diproses,
